Name,Date,Time,Venue,Address,Tickets Buying Urls,Filter
New York Philharmonic,3 Feb,"2:00 pm GMT-5,5:00 pm GMT-5",David Geffen Hall,"10 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-philharmonic-tickets-new-york-david-geffen-hall-2-3-2023--concerts-opera/production/3941518?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025939142-new-york-philharmonic-at-david-geffen-hall?came_from=209 | https://festivaly.eu/en/new-york-philharmonic-david-geffen-hall-new-york-2023-5 | https://ticketmaster.evyy.net/c/252938/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2FZ7r9jZ1Ad4036 | https://seatgeek.com/new-york-philharmonic-new-york-tickets/theater/2023-02-03-2-pm/5824542,week
A Beautiful Noise - The Neil Diamond Musical,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.eventticketscenter.com/a-beautiful-noise-the-neil-diamond-musical-new-york-02-04-2023/5191900/t | https://www.bigtowntickets.com/Events/Broadway-Tickets/A-Beautiful-Noise-The-Neil-Diamond-Musical-2023-02-04-14-00-00 | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-4-2023-broadhurst-theatre/5191899 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191899 | https://seatgeek.com/a-beautiful-noise-new-york-tickets/broadhurst-theatre-2023-02-04-2-pm/broadway/5730450,week
New York City Wine & Food Festival Rocktails,5 Feb,"5:00 pm GMT-5,10:00 pm GMT-5",,"New York, NY, USA",https://allevents.in/york/new-york-city-wine-and-food-festival-rocktails/200023047175326,week
Jeffrey Osborne,5 Feb,,Sony Hall,"235 W 46th St, New York, NY, United States",https://www.eventticketscenter.com/jeffrey-osborne-new-york-02-04-2023/5314716/t | https://www.closeseats.com/new-york/r-and-b-soul/jeffrey-osborne-tickets/5314716 | https://www.ticketsource.com/2156317/Jeffrey-Osborne | https://newyorkcalendar.net/event/jeffrey-osborne/ | https://sonyhall.com/events/jeffrey-osborne-02-04-2023/,week
The Smithereens ft - Marshall Crenshaw,3 Feb,,Sony Hall,"235 W 46th St, New York, NY, United States",https://www.eventticketscenter.com/the-smithereens-new-york-02-03-2023/5451063/t | https://sonyhall.com/events/the-smithereens-ft-marshall-crenshaw-02-03-2023/ | https://pix11.com/calendar/?_escaped_fragment_=/show/?start=2021-03-22#!/details/The-Smithereens-ft-Marshall-Crenshaw/11198896/2023-02-03T18 | https://donyc.com/events/2023/2/3/the-smithereens-ft-marshall-crenshaw-tickets | https://www.ticketswap.com/event/the-smithereens-ft-marshall-crenshaw/5f9bbfef-cc91-4c95-916d-722f2c1cb614,week
New York City Ballet: Classic NYCB II,5 Feb,"3:00 pm GMT-5,8:00 pm GMT-5",David H Koch Theater,"20 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-city-ballet-tickets-new-york-david-h-koch-theater-2-5-2023--theater-ballet-and-dance/production/3972698?utm_medium=organic&utm_source=google_eventsearch | https://www.eseats.com/production/2123969/new_york_city_ballet_-_classic_nycb_ii_tickets.html | https://www.captainticket.com/NY/New-York-Events/Cheap-New-York-City-Ballet-Classic-NYCB-II-Tickets-David-H-Koch-Theater-Lincoln-Center-2023-02-05-15-00-00-2123969 | https://www.ticketsmarter.com/e/new-york-city-ballet-classic-nycb-ii-tickets-new-york-2-5-2023-david-h-koch-theater/5159889 | https://www.ticketsource.com/2123969/New-York-City-Ballet-Classic-NYCB-II,week
Metronomy - BRITs Week 2023 presented by Mastercard for War Child,1 Feb,"2:00 pm GMT-5,6:00 pm GMT-5",HERE at Outernet,"Charing Cross Rd, London, United Kingdom",https://www.axs.com/uk/events/451445/metronomy-tickets | https://dice.fm/event/vr2kd-metronomy-2nd-may-great-hall-at-avant-gardner-new-york-tickets | https://www.avant-gardner.com/events/2022/5/2/metronomy | https://www.facebook.com/events/avant-gardner/metronomy-brooklyn-ny/943678899846953/ | https://britsweek.warchild.org.uk/prize-draws/metronomydraw?utm_source=website&utm_medium=splash&utm_campaign=brits_week_2023,week
Kompa Tuesdays at Katra Lounge,"31 Jan,1 Feb","6:00 pm GMT-5,2:00 am GMT-5",Katra Lounge & Event Space,"217 Bowery, New York, NY, United States",https://www.eventbrite.com/e/kompa-tuesdays-at-katra-lounge-tickets-289842164717?aff=ebdiayyoutube | https://allevents.in/new%20york/kompa-tuesdays-at-katra-lounge/10000289842164717?ref=eventlist-cat,week
Miss Monique by Gray Area & Superior Ingredients,5 Feb,"4:00 pm GMT-5,10:00 pm GMT-5",Superior Ingredients,"74 Wythe Ave, Brooklyn, NY, United States",https://dice.fm/event/2elvm-miss-monique-by-gray-area-superior-ingredients-5th-feb-the-roof-at-superior-ingredients-new-york-tickets | https://bit.ly/3BFU0Fl | https://www.bandsintown.com/t/1027017742?came_from=209 | https://ra.co/events/1632015 | https://grayarea.co/events/miss-monique-on-the-roof-feb-5-2023,weekend
A Beautiful Noise - The Neil Diamond Musical,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.eventticketscenter.com/a-beautiful-noise-the-neil-diamond-musical-new-york-02-04-2023/5191900/t | https://www.bigtowntickets.com/Events/Broadway-Tickets/A-Beautiful-Noise-The-Neil-Diamond-Musical-2023-02-04-14-00-00 | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-4-2023-broadhurst-theatre/5191899 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191899 | https://seatgeek.com/a-beautiful-noise-new-york-tickets/broadhurst-theatre-2023-02-04-2-pm/broadway/5730450,weekend
New York City Wine & Food Festival Rocktails,5 Feb,"5:00 pm GMT-5,10:00 pm GMT-5",,"New York, NY, USA",https://allevents.in/york/new-york-city-wine-and-food-festival-rocktails/200023047175326,weekend
Jeffrey Osborne,5 Feb,,Sony Hall,"235 W 46th St, New York, NY, United States",https://www.eventticketscenter.com/jeffrey-osborne-new-york-02-04-2023/5314716/t | https://www.closeseats.com/new-york/r-and-b-soul/jeffrey-osborne-tickets/5314716 | https://www.ticketsource.com/2156317/Jeffrey-Osborne | https://newyorkcalendar.net/event/jeffrey-osborne/ | https://sonyhall.com/events/jeffrey-osborne-02-04-2023/,weekend
New York Philharmonic,"2 Feb,4 Feb","7:30 pm GMT-5,8:00 pm GMT-5",David Geffen Hall,"10 Lincoln Center Plaza, New York, NY, United States",https://www.eventticketscenter.com/new-york-philharmonic-herbert-blomstedt-symphonie-fantastique-new-york-02-02-2023/5136823/t | https://www.stagefronttickets.com/events/3941517/new-york-philharmonic-symphonie-fantastique-tickets-david-geffen-hall | https://bachtrack.com/concert-event/blomstedt-conducts-isymphonie-fantastiquei-new-york-philharmonic-lincoln-center-wu-tsai-theater-david-geffen-hall-2-february-2023/363306 | https://pix11.com/calendar/#!/details/New-York-Philharmonic/10557390/2023-02-02T19 | https://www.songkick.com/concerts/40737680-new-york-philharmonic-at-david-geffen-hall-lincoln-center,weekend
New York City Ballet: Classic NYCB II,5 Feb,"3:00 pm GMT-5,8:00 pm GMT-5",David H Koch Theater,"20 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-city-ballet-tickets-new-york-david-h-koch-theater-2-5-2023--theater-ballet-and-dance/production/3972698?utm_medium=organic&utm_source=google_eventsearch | https://www.eseats.com/production/2123969/new_york_city_ballet_-_classic_nycb_ii_tickets.html | https://www.captainticket.com/NY/New-York-Events/Cheap-New-York-City-Ballet-Classic-NYCB-II-Tickets-David-H-Koch-Theater-Lincoln-Center-2023-02-05-15-00-00-2123969 | https://www.ticketsmarter.com/e/new-york-city-ballet-classic-nycb-ii-tickets-new-york-2-5-2023-david-h-koch-theater/5159889 | https://www.ticketsource.com/2123969/New-York-City-Ballet-Classic-NYCB-II,weekend
THE ORIGINAL IMPROV 4 KIDS Off Broadway Live from Times Square,4 Feb,"3:00 pm GMT-5,4:00 pm GMT-5",Broadway Comedy Club,"318 W 53rd St, New York, NY, United States",https://tixel.com/comedy-tickets/2023/02/04/the-original-improv-4-kids-off-b | https://allevents.in/new%20york/the-original-improv-4-kids-off-broadway-live-from-times-square/10000449470226547,weekend
New York City Ballet @ David H. Koch Theater,4 Feb,"2:00 pm GMT-5,11:00 pm GMT-5",David H Koch Theater,"20 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-city-ballet-tickets-new-york-david-h-koch-theater-2-4-2023--theater-ballet-and-dance/production/3972697?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025351059-new-york-city-ballet-at-david-h.-koch-theater?came_from=209 | https://www.bigtowntickets.com/Events/Ballet-Tickets/New-York-City-Ballet-Classic-NYCB-I-2023-02-04-14-00-00 | https://www.houstonrodeoonline.com/Events/Ballet-and-Dance-Tickets/New-York-City-Ballet-Classic-NYCB-I-2023-02-04-14-00-00 | https://www.ticketsmarter.com/e/new-york-city-ballet-classic-nycb-i-tickets-new-york-2-4-2023-david-h-koch-theater/5159865,weekend
Bamkids Film Festival,"5 Feb,6 Feb","10:00 am GMT-5,12:00 am GMT-5",Brooklyn Academy of Music,"30 Lafayette Ave, Brooklyn, NY, United States",https://eventseeker.com/venue/243409-bam-rose-cinemas-new-york,weekend
Aladdin,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",New Amsterdam Theatre,"214 W 42nd St, New York, NY, United States",https://www.vividseats.com/aladdin-tickets-new-york-new-amsterdam-theater-2-4-2023--theater-family/production/4049549?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/aladdin-new-york-02-04-2023/5256087/t | https://www.ticketsmarter.com/e/aladdin-tickets-new-york-2-4-2023-new-amsterdam-theatre/5256086 | https://www.closeseats.com/new-york/broadway/aladdin-tickets/5256086 | https://seatgeek.com/aladdin-new-york-tickets/theater/2023-02-04-2-pm/5768744,weekend
THE ORIGINAL IMPROV 4 KIDS Off Broadway Live from Times Square,4 Feb,"3:00 pm GMT-5,4:00 pm GMT-5",Broadway Comedy Club,"318 W 53rd St, New York, NY, United States",https://tixel.com/comedy-tickets/2023/02/04/the-original-improv-4-kids-off-b | https://allevents.in/new%20york/the-original-improv-4-kids-off-broadway-live-from-times-square/10000449470226547,week
New York City Ballet @ David H. Koch Theater,4 Feb,"2:00 pm GMT-5,11:00 pm GMT-5",David H Koch Theater,"20 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-city-ballet-tickets-new-york-david-h-koch-theater-2-4-2023--theater-ballet-and-dance/production/3972697?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025351059-new-york-city-ballet-at-david-h.-koch-theater?came_from=209 | https://www.bigtowntickets.com/Events/Ballet-Tickets/New-York-City-Ballet-Classic-NYCB-I-2023-02-04-14-00-00 | https://www.houstonrodeoonline.com/Events/Ballet-and-Dance-Tickets/New-York-City-Ballet-Classic-NYCB-I-2023-02-04-14-00-00 | https://www.ticketsmarter.com/e/new-york-city-ballet-classic-nycb-i-tickets-new-york-2-4-2023-david-h-koch-theater/5159865,week
The Play That Goes Wrong,4 Feb,"11:00 am GMT-5,9:30 pm GMT-5",New World Stages,"340 W 50th St, New York, NY, United States",https://www.vividseats.com/the-gazillion-bubble-show-tickets-new-york-new-world-stages---stage-2-2-4-2023--theater-other-theater/production/4114540?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/the-play-that-goes-wrong-new-york-02-04-2023/5231898/t | https://www.captainticket.com/NY/New-York-Events/Cheap-The-Play-That-Goes-Wrong-Tickets-New-World-Stages-Stage-Four-2023-02-04-14-00-00-2117063 | https://seatgeek.com/the-gazillion-bubble-show-new-york-tickets/theater/2023-02-04-2-pm/5903770 | https://local.aarp.org/event/gazillion-bubble-show-2023-02-04-tm-new-york-ny.html,week
Aladdin,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",New Amsterdam Theatre,"214 W 42nd St, New York, NY, United States",https://www.vividseats.com/aladdin-tickets-new-york-new-amsterdam-theater-2-4-2023--theater-family/production/4049549?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/aladdin-new-york-02-04-2023/5256087/t | https://www.ticketsmarter.com/e/aladdin-tickets-new-york-2-4-2023-new-amsterdam-theatre/5256086 | https://www.closeseats.com/new-york/broadway/aladdin-tickets/5256086 | https://seatgeek.com/aladdin-new-york-tickets/theater/2023-02-04-2-pm/5768744,week
Four Seasons in NY: Gems of Japanese Music Vol. 26,5 Feb,"4:00 pm GMT-5,5:30 pm GMT-5",CRS (Center for Remembering & Sharing),"123 4th Ave #3, New York, NY, United States",https://crsny.org/event/four-seasons-in-ny-gems-of-japanese-music-vol-26/ | https://pix11.com/calendar/?_escaped_fragment_=/show/?start=2022-05-06#!/details/Four-Seasons-in-NY-Gems-of-Japanese-Music-Vol-26/11341033/2023-02-05T16,week
Anna Mieke,3 Feb,"6:00 pm GMT-5,10:00 pm GMT-5",The Mercury Lounge,"217 E Houston St, New York, NY, United States",https://www.expedia.com/event-tickets/event/anna-mieke-tickets-mercury-lounge-ny-new-york-ny-2-3-2023-5486279 | https://www.vividseats.com/anna-mieke-tickets-new-york-mercury-lounge-ny-2-3-2023--concerts-pop/production/4258348?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/anna-mieke-new-york-02-03-2023/5486279/t | https://www.ticketsmarter.com/e/anna-mieke-tickets-new-york-2-3-2023-mercury-lounge-ny/5486279 | https://www.closeseats.com/new-york/celtic/anna-mieke-tickets/5486279,week
Hamilton - New York,4 Feb,"2:00 pm GMT-5,6:00 pm GMT-5",Richard Rodgers Theatre,"226 W 46th St, New York, NY, United States",https://www.vividseats.com/hamilton-tickets-new-york-richard-rodgers-theatre-new-york-2-4-2023--theater-musical/production/4050225?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/hamilton-new-york-02-04-2023/5255941/t | https://www.captainticket.com/NY/New-York-Events/Cheap-Hamilton-Tickets-Richard-Rodgers-Theatre-2023-02-04-14-00-00-2124315 | https://allevents.in/new%20york/hamilton-ny/210007461040028 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fhamilton-ny-new-york-new-york-02-04-2023%2Fevent%2F03005CFAFCB33273,week
Winter Jam,4 Feb,"11:00 am GMT-5,3:00 pm GMT-5",Central Park,"New York, NY, United States",https://www.clubfreetime.com//new-york-city-nyc/free-festival/2023-02-04/event/572113 | https://mommypoppins.com/new-york-city-kids/event/free/winter-jam | https://newyorkled.com/events-cat/seasonal-event/,week
NYC Broadway Week,"17 Jan,12 Feb",,,"New York, NY, USA",https://www.nycinsiderguide.com/broadway-week-new-york-city,week
Jackie Hoffman: It’s Over. Who Has Weed?,"23 Jan,17 Feb","9:30 pm GMT-5,12:00 am GMT-5",Joe's Pub,"425 Lafayette St, New York, NY, United States",https://www.timeout.com/newyork/music/jackie-hoffman-its-over-who-has-weed | https://publictheater.org/productions/joes-pub/2023/j/jackie-hoffman/ | https://donyc.com/events/2023/1/23/jackie-hoffman-it-s-over-who-has-weed-tickets | http://events.wfuv.org/events/2023/1/23/jackie-hoffman-it-s-over-who-has-weed-tickets,week
The Play That Goes Wrong,4 Feb,"11:00 am GMT-5,9:30 pm GMT-5",New World Stages,"340 W 50th St, New York, NY, United States",https://www.vividseats.com/the-gazillion-bubble-show-tickets-new-york-new-world-stages---stage-2-2-4-2023--theater-other-theater/production/4114540?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/the-play-that-goes-wrong-new-york-02-04-2023/5231898/t | https://www.captainticket.com/NY/New-York-Events/Cheap-The-Play-That-Goes-Wrong-Tickets-New-World-Stages-Stage-Four-2023-02-04-14-00-00-2117063 | https://seatgeek.com/the-gazillion-bubble-show-new-york-tickets/theater/2023-02-04-2-pm/5903770 | https://local.aarp.org/event/gazillion-bubble-show-2023-02-04-tm-new-york-ny.html,weekend
Four Seasons in NY: Gems of Japanese Music Vol. 26,5 Feb,"4:00 pm GMT-5,5:30 pm GMT-5",CRS (Center for Remembering & Sharing),"123 4th Ave #3, New York, NY, United States",https://crsny.org/event/four-seasons-in-ny-gems-of-japanese-music-vol-26/ | https://pix11.com/calendar/?_escaped_fragment_=/show/?start=2022-05-06#!/details/Four-Seasons-in-NY-Gems-of-Japanese-Music-Vol-26/11341033/2023-02-05T16,weekend
Hamilton - New York,4 Feb,"2:00 pm GMT-5,6:00 pm GMT-5",Richard Rodgers Theatre,"226 W 46th St, New York, NY, United States",https://www.vividseats.com/hamilton-tickets-new-york-richard-rodgers-theatre-new-york-2-4-2023--theater-musical/production/4050225?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/hamilton-new-york-02-04-2023/5255941/t | https://www.captainticket.com/NY/New-York-Events/Cheap-Hamilton-Tickets-Richard-Rodgers-Theatre-2023-02-04-14-00-00-2124315 | https://allevents.in/new%20york/hamilton-ny/210007461040028 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fhamilton-ny-new-york-new-york-02-04-2023%2Fevent%2F03005CFAFCB33273,weekend
GYAL,"20 Jan,18 Mar","10:00 pm GMT-5,4:00 am GMT-5",The Dean NYC,"214 W 39th St Unit #5, New York, NY, United States",https://www.eventbrite.com/e/gyal-tickets-483394785817 | https://www.unation.com/event/gyal-13881352 | http://gomag.com/event/gyal/ | https://allevents.in/new%20york/gyal/10000483394785817?ref=eventlist-cat,weekend
Winter Jam,4 Feb,"11:00 am GMT-5,3:00 pm GMT-5",Central Park,"New York, NY, United States",https://www.clubfreetime.com//new-york-city-nyc/free-festival/2023-02-04/event/572113 | https://mommypoppins.com/new-york-city-kids/event/free/winter-jam | https://newyorkled.com/events-cat/seasonal-event/,weekend
Jackie Hoffman: It’s Over. Who Has Weed?,"23 Jan,17 Feb","9:30 pm GMT-5,12:00 am GMT-5",Joe's Pub,"425 Lafayette St, New York, NY, United States",https://www.timeout.com/newyork/music/jackie-hoffman-its-over-who-has-weed | https://publictheater.org/productions/joes-pub/2023/j/jackie-hoffman/ | https://donyc.com/events/2023/1/23/jackie-hoffman-it-s-over-who-has-weed-tickets | http://events.wfuv.org/events/2023/1/23/jackie-hoffman-it-s-over-who-has-weed-tickets,weekend
